"temperature","weather_id","humidity","dew_point","precipitation","cloud_cover","wind_speed","weather_code","last_seen"
15.1,711,81.0,11.9,0.0,98,8.6,3,2026-06-16 04:40:03.231 +0100
15.1,712,79.0,11.5,0.0,96,10.1,3,2026-06-16 05:00:05.828 +0100
15.1,713,79.0,11.5,0.0,96,10.1,3,2026-06-16 05:20:03.811 +0100
14.9,714,80.0,11.5,0.0,64,7.9,2,2026-06-16 05:40:03.844 +0100
14.9,715,80.0,11.5,0.0,61,7.9,2,2026-06-16 06:00:05.921 +0100
14.9,716,80.0,11.5,0.0,52,8.3,2,2026-06-16 06:20:04.015 +0100
15.2,717,80.0,11.8,0.0,45,10.1,1,2026-06-16 06:40:03.031 +0100
15.3,718,79.0,11.7,0.0,41,10.8,1,2026-06-16 07:00:06.445 +0100
15.4,719,78.0,11.6,0.0,51,10.8,2,2026-06-16 07:20:03.612 +0100
15.7,720,77.0,11.7,0.0,93,10.4,3,2026-06-16 07:40:03.732 +0100
16.0,721,75.0,11.6,0.0,89,10.1,3,2026-06-16 08:00:06.036 +0100
16.2,722,74.0,11.6,0.0,87,9.4,3,2026-06-16 08:20:03.204 +0100
16.3,723,74.0,11.7,0.0,84,8.6,3,2026-06-16 08:40:03.343 +0100
16.8,724,71.0,11.5,0.0,86,7.6,3,2026-06-16 09:00:05.719 +0100
17.0,725,70.0,11.5,0.0,91,7.6,3,2026-06-16 09:20:03.824 +0100
17.2,726,69.0,11.5,0.0,97,7.9,3,2026-06-16 09:40:03.860 +0100
17.7,727,65.0,11.0,0.0,100,8.3,3,2026-06-16 10:00:05.533 +0100
18.3,728,64.0,11.4,0.0,99,9.4,3,2026-06-16 10:20:03.827 +0100
18.7,729,62.0,11.3,0.0,100,8.6,3,2026-06-16 10:40:03.862 +0100
19.3,730,59.0,11.1,0.0,91,9.0,3,2026-06-16 11:00:05.844 +0100
19.7,731,57.0,10.9,0.0,72,9.4,2,2026-06-16 11:20:04.137 +0100
20.1,732,55.0,10.8,0.0,50,9.4,2,2026-06-16 11:40:03.236 +0100
20.9,733,49.0,9.8,0.0,0,11.9,0,2026-06-16 12:00:04.802 +0100
21.2,734,47.0,9.5,0.0,0,12.2,0,2026-06-16 12:20:03.910 +0100
21.7,735,45.0,9.2,0.0,51,12.2,2,2026-06-16 12:40:04.071 +0100
22.2,736,42.0,8.7,0.0,13,13.0,0,2026-06-16 13:00:05.140 +0100
22.5,737,42.0,9.0,0.0,25,13.0,1,2026-06-16 13:20:03.338 +0100
23.0,738,43.0,9.7,0.0,69,13.3,2,2026-06-16 13:40:03.472 +0100
23.1,739,46.0,10.9,0.0,100,13.7,3,2026-06-16 14:00:04.726 +0100
22.9,740,47.0,11.0,0.0,100,15.1,3,2026-06-16 14:20:03.940 +0100
22.5,741,49.0,11.3,0.0,100,17.3,3,2026-06-16 14:40:04.078 +0100
21.8,742,52.0,11.5,0.0,100,20.2,3,2026-06-16 15:00:05.137 +0100
21.5,743,54.0,11.8,0.0,100,19.4,3,2026-06-16 15:20:03.329 +0100
21.3,744,56.0,12.2,0.0,100,17.6,3,2026-06-16 15:40:03.465 +0100
20.8,745,58.0,12.3,0.0,100,15.8,3,2026-06-16 16:00:04.834 +0100
20.7,746,61.0,12.9,0.1,100,16.2,51,2026-06-16 16:20:04.153 +0100
19.9,747,67.0,13.6,0.1,100,18.4,51,2026-06-16 16:40:03.391 +0100
18.5,748,79.0,14.8,0.1,100,19.8,51,2026-06-16 17:00:04.735 +0100
18.1,749,82.0,15.0,0.3,100,19.1,55,2026-06-16 17:20:03.849 +0100
19.2,750,73.0,14.2,0.1,100,19.8,51,2026-06-16 17:40:04.082 +0100
17.5,751,84.0,14.8,0.1,100,19.1,51,2026-06-16 18:00:04.210 +0100
17.3,752,86.0,14.9,0.2,100,18.0,53,2026-06-16 18:20:03.319 +0100
17.2,753,86.0,14.8,0.1,100,17.3,51,2026-06-16 18:40:03.351 +0100
17.3,754,88.0,15.3,0.1,100,15.8,51,2026-06-16 19:00:04.948 +0100
17.3,755,88.0,15.3,0.0,100,15.8,3,2026-06-16 19:20:03.043 +0100
18.5,756,79.0,14.8,0.1,100,16.2,51,2026-06-16 19:40:03.281 +0100
18.5,757,79.0,14.8,0.1,100,14.8,51,2026-06-16 20:00:04.545 +0100
18.5,758,80.0,15.0,0.0,100,14.4,3,2026-06-16 20:20:03.732 +0100
18.4,759,81.0,15.1,0.0,100,14.4,3,2026-06-16 20:40:03.893 +0100
18.5,760,78.0,14.6,0.0,100,14.4,3,2026-06-16 21:00:05.258 +0100
18.3,761,80.0,14.8,0.1,100,15.5,51,2026-06-16 21:20:03.349 +0100
18.1,762,83.0,15.2,0.1,100,14.8,51,2026-06-16 21:40:03.590 +0100
17.7,763,87.0,15.5,0.1,100,13.0,51,2026-06-16 22:00:04.752 +0100
17.5,764,88.0,15.5,0.1,100,12.2,51,2026-06-16 22:20:03.968 +0100
18.5,765,76.0,14.2,0.0,100,11.9,3,2026-06-16 22:40:03.076 +0100
18.2,766,78.0,14.3,0.0,100,12.2,3,2026-06-16 23:00:04.237 +0100
18.0,767,79.0,14.3,0.0,100,12.2,3,2026-06-16 23:20:03.459 +0100
17.9,768,81.0,14.6,0.0,100,13.0,3,2026-06-16 23:40:03.494 +0100
17.6,769,80.0,14.1,0.0,100,14.0,3,2026-06-17 00:00:04.452 +0100
17.8,770,81.0,14.5,0.0,100,15.8,3,2026-06-17 00:20:03.463 +0100
17.6,771,82.0,14.5,0.0,100,16.9,3,2026-06-17 00:40:03.498 +0100
17.4,772,84.0,14.7,0.0,100,14.8,3,2026-06-17 01:00:04.759 +0100
17.3,773,85.0,14.7,0.0,100,14.0,3,2026-06-17 01:20:03.872 +0100
17.1,774,86.0,14.8,0.0,99,13.7,3,2026-06-17 01:40:04.011 +0100
17.0,775,87.0,14.8,0.0,100,13.0,3,2026-06-17 02:00:04.252 +0100
16.9,776,88.0,14.9,0.0,100,13.3,3,2026-06-17 02:20:03.366 +0100
16.8,777,89.0,15.0,0.0,100,14.0,3,2026-06-17 02:40:03.399 +0100
16.6,778,91.0,15.1,0.0,100,15.5,3,2026-06-17 03:00:04.356 +0100
16.5,779,92.0,15.2,0.1,100,15.8,51,2026-06-17 03:20:03.366 +0100
16.5,780,92.0,15.2,0.1,100,15.8,51,2026-06-17 03:40:03.505 +0100
16.4,781,94.0,15.5,0.2,100,15.8,53,2026-06-17 04:00:06.102 +0100
16.2,782,94.0,15.2,0.3,100,17.6,55,2026-06-17 04:20:03.270 +0100
15.9,783,95.0,15.1,0.2,100,17.3,53,2026-06-17 04:40:03.306 +0100
15.9,784,95.0,15.1,0.2,100,16.6,53,2026-06-17 05:00:06.003 +0100
15.9,785,95.0,15.1,0.2,100,16.6,53,2026-06-17 05:20:03.068 +0100
15.9,786,95.0,15.1,0.3,100,16.9,55,2026-06-17 05:40:03.103 +0100
16.0,787,94.0,15.0,0.3,100,16.6,55,2026-06-17 06:00:06.110 +0100
16.0,788,94.0,15.0,0.0,100,16.9,3,2026-06-17 06:20:03.482 +0100
15.8,789,94.0,14.9,0.1,100,16.9,51,2026-06-17 06:40:03.516 +0100
15.9,790,93.0,14.8,0.1,100,18.4,51,2026-06-17 07:00:06.213 +0100
15.8,791,93.0,14.7,0.3,100,18.7,55,2026-06-17 07:20:03.584 +0100
15.8,792,94.0,14.8,0.2,100,19.4,53,2026-06-17 07:40:03.724 +0100
15.8,793,93.0,14.7,0.2,100,19.4,53,2026-06-17 08:00:05.807 +0100
15.9,794,92.0,14.6,0.1,93,19.8,51,2026-06-17 08:20:03.897 +0100
16.2,795,93.0,15.1,0.2,99,20.2,53,2026-06-17 08:40:04.035 +0100
16.4,796,92.0,15.1,0.2,97,19.4,53,2026-06-17 09:00:05.708 +0100
16.6,797,91.0,15.2,0.0,97,19.8,3,2026-06-17 09:20:03.900 +0100
16.8,798,90.0,15.2,0.0,97,20.2,3,2026-06-17 09:40:04.037 +0100
16.9,799,89.0,15.1,0.0,100,20.2,3,2026-06-17 10:00:05.505 +0100
17.1,800,88.0,15.1,0.0,100,18.4,3,2026-06-17 10:20:03.594 +0100
17.0,801,88.0,15.0,0.0,100,16.2,3,2026-06-17 10:40:03.733 +0100
17.3,802,86.0,15.0,0.0,100,14.8,3,2026-06-17 11:00:05.715 +0100
17.6,803,84.0,14.9,0.0,100,15.1,3,2026-06-17 11:20:03.803 +0100
17.7,804,85.0,15.1,0.0,100,16.6,3,2026-06-17 11:40:03.942 +0100
18.2,805,82.0,15.1,0.0,100,16.2,3,2026-06-17 12:00:05.412 +0100
18.4,806,81.0,15.1,0.0,100,16.2,3,2026-06-17 12:20:03.588 +0100
18.9,807,78.0,15.0,0.0,98,17.6,3,2026-06-17 12:40:03.723 +0100
19.4,808,75.0,14.9,0.0,98,17.6,3,2026-06-17 13:00:05.624 +0100
19.5,809,75.0,15.0,0.0,98,17.6,3,2026-06-17 13:20:03.815 +0100
19.7,810,73.0,14.8,0.0,100,18.0,3,2026-06-17 13:40:03.951 +0100
19.3,811,75.0,14.8,0.0,100,18.4,3,2026-06-17 14:00:05.418 +0100
19.4,812,75.0,14.8,0.0,99,18.4,3,2026-06-17 14:20:03.508 +0100
19.5,813,74.0,14.7,0.0,98,18.0,3,2026-06-17 14:40:03.532 +0100
19.8,814,73.0,14.8,0.0,96,17.3,3,2026-06-17 15:00:05.211 +0100
19.6,815,73.0,14.7,0.0,100,17.3,3,2026-06-17 15:20:03.309 +0100
19.8,816,72.0,14.6,0.0,100,18.4,3,2026-06-17 15:40:03.343 +0100
20.1,817,70.0,14.5,0.0,98,17.6,3,2026-06-17 16:00:04.813 +0100
20.8,818,66.0,14.2,0.0,91,17.6,3,2026-06-17 16:20:03.925 +0100
20.3,819,70.0,14.6,0.0,93,16.2,3,2026-06-17 16:40:04.063 +0100
20.4,820,69.0,14.6,0.0,84,16.9,3,2026-06-17 17:00:05.428 +0100
20.6,821,67.0,14.2,0.0,79,16.9,2,2026-06-17 17:20:03.620 +0100
20.7,822,65.0,13.9,0.0,86,16.6,3,2026-06-17 17:40:03.859 +0100
20.7,823,64.0,13.7,0.0,83,16.6,3,2026-06-17 18:00:05.330 +0100
20.8,824,63.0,13.5,0.0,83,16.2,3,2026-06-17 18:20:03.521 +0100
20.7,825,64.0,13.7,0.0,53,16.9,2,2026-06-17 18:40:03.556 +0100
20.5,826,64.0,13.5,0.0,42,16.6,1,2026-06-17 19:00:05.230 +0100
20.4,827,64.0,13.4,0.0,47,16.6,1,2026-06-17 19:20:03.422 +0100
20.3,828,63.0,13.0,0.0,45,16.6,1,2026-06-17 19:40:03.662 +0100
20.0,829,63.0,12.8,0.0,23,15.5,1,2026-06-17 20:00:05.132 +0100
19.8,830,63.0,12.6,0.0,35,15.5,1,2026-06-17 20:20:03.321 +0100
19.6,831,63.0,12.4,0.0,58,15.5,2,2026-06-17 20:40:03.459 +0100
19.2,832,66.0,12.7,0.0,87,15.5,3,2026-06-17 21:00:04.930 +0100
19.2,833,66.0,12.7,0.0,88,13.3,3,2026-06-17 21:20:04.044 +0100
19.0,834,66.0,12.5,0.0,85,13.7,3,2026-06-17 21:40:03.158 +0100
18.6,835,66.0,12.1,0.0,77,14.0,2,2026-06-17 22:00:04.422 +0100
18.4,836,66.0,11.9,0.0,78,14.0,2,2026-06-17 22:20:03.330 +0100
18.2,837,67.0,12.0,0.0,80,13.7,3,2026-06-17 22:40:03.362 +0100
17.9,838,68.0,11.9,0.0,77,13.0,2,2026-06-17 23:00:04.730 +0100
17.8,839,69.0,12.0,0.0,64,12.6,2,2026-06-17 23:20:03.845 +0100
17.5,840,73.0,12.6,0.0,69,12.2,2,2026-06-17 23:40:03.983 +0100
17.4,841,73.0,12.5,0.0,66,10.4,2,2026-06-18 00:00:04.224 +0100
17.3,842,73.0,12.5,0.0,72,10.1,2,2026-06-18 00:20:03.336 +0100
17.4,843,78.0,13.5,0.0,93,9.7,3,2026-06-18 00:40:03.473 +0100
17.3,844,78.0,13.5,0.0,98,9.7,3,2026-06-18 01:00:04.535 +0100
17.3,845,78.0,13.4,0.0,97,10.1,3,2026-06-18 01:20:03.545 +0100
17.1,846,81.0,13.8,0.0,85,10.8,3,2026-06-18 01:40:03.581 +0100
16.9,847,82.0,13.8,0.0,77,11.2,2,2026-06-18 02:00:04.640 +0100
16.9,848,82.0,13.8,0.0,79,11.2,2,2026-06-18 02:20:03.651 +0100
16.8,849,83.0,13.9,0.0,84,10.8,3,2026-06-18 02:40:03.686 +0100
16.7,850,84.0,14.0,0.0,94,10.1,3,2026-06-18 03:00:04.642 +0100
16.7,851,85.0,14.2,0.0,96,10.1,3,2026-06-18 03:20:03.652 +0100
16.6,852,86.0,14.2,0.0,98,10.4,3,2026-06-18 03:40:03.688 +0100
16.5,853,88.0,14.5,0.0,78,10.4,2,2026-06-18 04:00:06.183 +0100
16.4,854,89.0,14.6,0.0,81,8.6,3,2026-06-18 04:20:03.245 +0100
16.1,855,89.0,14.3,0.0,85,7.6,3,2026-06-18 04:40:03.383 +0100
16.0,856,91.0,14.6,0.0,100,7.6,3,2026-06-18 05:00:06.184 +0100
16.0,857,91.0,14.6,0.0,100,7.9,3,2026-06-18 05:20:03.455 +0100
16.1,858,91.0,14.7,0.0,100,7.2,3,2026-06-18 05:40:03.491 +0100
16.2,859,92.0,14.9,0.0,100,7.6,3,2026-06-18 06:00:06.802 +0100
16.2,860,92.0,14.9,0.0,100,7.6,3,2026-06-18 06:20:04.068 +0100
16.1,861,90.0,14.4,0.0,99,8.6,3,2026-06-18 06:40:03.373 +0100
16.3,862,89.0,14.5,0.0,100,10.1,3,2026-06-18 07:00:07.108 +0100
16.4,863,88.0,14.4,0.0,100,10.4,3,2026-06-18 07:20:03.674 +0100
16.6,864,88.0,14.6,0.0,100,10.1,3,2026-06-18 07:40:04.126 +0100
17.0,865,86.0,14.6,0.0,100,11.2,3,2026-06-18 08:00:06.404 +0100
17.1,866,85.0,14.6,0.0,100,11.5,3,2026-06-18 08:20:03.732 +0100
17.3,867,85.0,14.7,0.0,100,11.5,3,2026-06-18 08:40:04.218 +0100
17.9,868,84.0,15.2,0.0,100,11.9,3,2026-06-18 09:00:05.993 +0100
18.1,869,83.0,15.2,0.0,100,14.4,3,2026-06-18 09:20:03.161 +0100
18.3,870,82.0,15.2,0.0,100,15.1,3,2026-06-18 09:40:03.297 +0100
18.8,871,79.0,15.1,0.0,100,16.2,3,2026-06-18 10:00:05.790 +0100
19.3,872,78.0,15.4,0.0,100,17.3,3,2026-06-18 10:20:03.882 +0100
19.3,873,77.0,15.2,0.0,100,17.3,3,2026-06-18 10:40:04.021 +0100
19.7,874,74.0,14.9,0.0,100,16.9,3,2026-06-18 11:00:06.001 +0100
19.7,875,74.0,15.0,0.0,100,17.3,3,2026-06-18 11:20:03.169 +0100
20.0,876,73.0,15.1,0.0,100,17.6,3,2026-06-18 11:40:03.306 +0100
20.4,877,71.0,15.0,0.0,100,16.6,3,2026-06-18 12:00:05.799 +0100
20.5,878,71.0,15.1,0.0,98,16.6,3,2026-06-18 12:20:03.889 +0100
21.0,879,68.0,14.9,0.0,100,18.0,3,2026-06-18 12:40:04.128 +0100
21.6,880,66.0,15.0,0.0,100,18.7,3,2026-06-18 13:00:05.595 +0100
21.8,881,65.0,14.9,0.0,100,18.7,3,2026-06-18 13:20:03.688 +0100
22.0,882,65.0,15.1,0.0,76,19.1,2,2026-06-18 13:40:03.826 +0100
22.4,883,63.0,15.0,0.0,52,18.4,2,2026-06-18 14:00:05.295 +0100
22.6,884,62.0,14.9,0.0,49,18.0,1,2026-06-18 14:20:03.384 +0100
22.7,885,61.0,14.8,0.0,49,17.3,1,2026-06-18 14:40:03.523 +0100
23.0,886,60.0,14.8,0.0,55,15.8,2,2026-06-18 15:00:05.503 +0100
23.5,887,59.0,15.1,0.0,50,16.2,2,2026-06-18 15:20:03.591 +0100
23.4,888,59.0,14.9,0.0,100,17.6,3,2026-06-18 15:40:03.732 +0100
23.7,889,58.0,14.9,0.0,100,16.9,3,2026-06-18 16:00:05.071 +0100
23.7,890,58.0,14.9,0.0,91,16.6,3,2026-06-18 16:20:03.285 +0100
23.8,891,57.0,14.8,0.0,79,15.8,2,2026-06-18 16:40:03.414 +0100
23.9,892,57.0,14.9,0.0,58,15.5,2,2026-06-18 17:00:05.285 +0100
23.9,893,57.0,14.9,0.0,56,15.1,2,2026-06-18 17:20:03.473 +0100
23.6,894,59.0,15.2,0.0,47,15.5,1,2026-06-18 17:40:03.607 +0100
23.6,895,59.0,15.2,0.0,48,14.4,1,2026-06-18 18:00:05.073 +0100
23.6,896,58.0,14.9,0.0,47,14.0,1,2026-06-18 18:20:03.258 +0100
23.5,897,56.0,14.3,0.0,60,13.7,2,2026-06-18 18:40:03.388 +0100
23.5,898,56.0,14.2,0.0,70,14.0,2,2026-06-18 19:00:04.996 +0100
23.3,899,56.0,14.1,0.0,32,14.4,1,2026-06-18 19:20:03.207 +0100
23.4,900,58.0,14.7,0.0,43,13.7,1,2026-06-18 19:40:03.354 +0100
23.0,901,61.0,15.1,0.0,64,13.7,2,2026-06-18 20:00:04.617 +0100
22.8,902,62.0,15.1,0.0,69,13.3,2,2026-06-18 20:20:03.712 +0100
22.6,903,65.0,15.7,0.0,65,13.0,2,2026-06-18 20:40:03.950 +0100
22.2,904,66.0,15.5,0.0,70,12.2,2,2026-06-18 21:00:04.803 +0100
21.9,905,67.0,15.5,0.0,72,11.5,2,2026-06-18 21:20:04.017 +0100
21.7,906,68.0,15.5,0.0,75,10.4,2,2026-06-18 21:40:03.130 +0100
21.1,907,70.0,15.5,0.0,77,8.6,2,2026-06-18 22:00:04.298 +0100
21.1,908,72.0,15.9,0.0,63,8.6,2,2026-06-18 22:20:03.411 +0100
20.9,909,71.0,15.5,0.0,59,10.4,2,2026-06-18 22:40:03.343 +0100
20.2,910,73.0,15.2,0.0,50,11.2,2,2026-06-18 23:00:04.505 +0100
19.9,911,74.0,15.1,0.0,42,11.5,1,2026-06-18 23:20:03.732 +0100
20.1,912,75.0,15.5,0.0,43,11.5,1,2026-06-18 23:40:03.962 +0100
19.6,913,77.0,15.4,0.0,16,13.0,0,2026-06-19 00:00:04.611 +0100
19.3,914,77.0,15.2,0.0,12,13.0,0,2026-06-19 00:20:03.825 +0100
19.0,915,79.0,15.3,0.0,12,13.3,0,2026-06-19 00:40:03.963 +0100
18.6,916,81.0,15.3,0.0,29,13.0,1,2026-06-19 01:00:04.101 +0100
18.4,917,82.0,15.3,0.0,26,12.2,1,2026-06-19 01:20:03.217 +0100
18.3,918,84.0,15.6,0.0,13,10.8,0,2026-06-19 01:40:03.457 +0100
17.9,919,85.0,15.4,0.0,0,9.4,0,2026-06-19 02:00:04.413 +0100
17.7,920,86.0,15.4,0.0,0,9.0,0,2026-06-19 02:20:03.526 +0100
17.6,921,87.0,15.4,0.0,0,9.0,0,2026-06-19 02:40:03.970 +0100
17.2,922,88.0,15.2,0.0,4,9.0,0,2026-06-19 03:00:04.108 +0100
16.6,923,88.0,14.6,0.0,2,9.0,0,2026-06-19 03:20:03.222 +0100
16.4,924,89.0,14.6,0.0,4,9.4,0,2026-06-19 03:40:03.566 +0100
16.1,925,90.0,14.5,0.0,13,9.7,0,2026-06-19 04:00:06.366 +0100
16.0,926,91.0,14.5,0.0,18,9.7,0,2026-06-19 04:20:03.431 +0100
15.9,927,91.0,14.5,0.0,27,9.7,1,2026-06-19 04:40:03.568 +0100
15.6,928,92.0,14.3,0.0,48,9.4,1,2026-06-19 05:00:05.345 +0100
15.6,929,92.0,14.3,0.0,63,9.7,2,2026-06-19 05:20:03.434 +0100
15.5,930,93.0,14.4,0.0,80,10.4,3,2026-06-19 05:40:03.674 +0100
15.5,931,92.0,14.2,0.0,95,11.2,3,2026-06-19 06:00:05.719 +0100
15.6,932,90.0,14.0,0.0,83,11.2,3,2026-06-19 06:20:03.949 +0100
15.7,933,88.0,13.8,0.0,33,12.6,1,2026-06-19 06:40:03.165 +0100
16.0,934,84.0,13.3,0.0,0,14.8,0,2026-06-19 07:00:05.350 +0100
16.2,935,82.0,13.1,0.0,0,15.5,0,2026-06-19 07:20:03.542 +0100
16.4,936,80.0,12.9,0.0,0,16.2,0,2026-06-19 07:40:03.732 +0100
17.0,937,77.0,12.9,0.0,0,17.3,0,2026-06-19 08:00:05.354 +0100
17.3,938,76.0,13.0,0.0,0,17.3,0,2026-06-19 08:20:03.444 +0100
17.8,939,74.0,13.1,0.0,0,15.5,0,2026-06-19 08:40:03.685 +0100
18.6,940,72.0,13.4,0.0,0,16.2,0,2026-06-19 09:00:05.053 +0100
19.0,941,71.0,13.6,0.0,1,16.2,0,2026-06-19 09:20:03.346 +0100
19.5,942,68.0,13.5,0.0,0,16.2,0,2026-06-19 09:40:03.586 +0100
20.4,943,65.0,13.6,0.0,4,15.5,0,2026-06-19 10:00:05.360 +0100
20.4,944,66.0,13.9,0.0,17,16.6,0,2026-06-19 10:20:03.554 +0100
20.5,945,65.0,13.7,0.0,37,15.8,1,2026-06-19 10:40:03.895 +0100
20.8,946,65.0,14.0,0.0,68,14.4,2,2026-06-19 11:00:05.467 +0100
21.0,947,64.0,14.0,0.0,71,14.4,2,2026-06-19 11:20:04.068 +0100
21.3,948,64.0,14.2,0.0,71,15.1,2,2026-06-19 11:40:03.284 +0100
21.9,949,62.0,14.3,0.0,65,15.8,2,2026-06-19 12:00:05.163 +0100
22.2,950,61.0,14.3,0.0,64,16.2,2,2026-06-19 12:20:03.354 +0100
22.2,951,61.0,14.4,0.0,66,18.7,2,2026-06-19 12:40:03.595 +0100
22.8,952,58.0,14.1,0.0,55,19.1,2,2026-06-19 13:00:05.168 +0100
23.1,953,57.0,14.1,0.0,49,19.1,1,2026-06-19 13:20:03.461 +0100
23.5,954,55.0,14.0,0.0,33,18.7,1,2026-06-19 13:40:03.906 +0100
24.0,955,54.0,14.1,0.0,43,19.8,1,2026-06-19 14:00:05.478 +0100
24.1,956,54.0,14.3,0.0,44,19.8,1,2026-06-19 14:20:03.731 +0100
24.3,957,53.0,14.1,0.0,34,21.2,1,2026-06-19 14:40:04.113 +0100
24.6,958,52.0,14.1,0.0,38,22.0,1,2026-06-19 15:00:04.763 +0100
24.6,959,52.0,14.1,0.0,44,22.0,1,2026-06-19 15:20:04.207 +0100
24.7,960,53.0,14.5,0.0,49,20.5,1,2026-06-19 15:40:03.401 +0100
24.4,961,54.0,14.5,0.0,67,19.8,2,2026-06-19 16:00:04.967 +0100
24.3,962,54.0,14.4,0.0,67,19.8,2,2026-06-19 16:20:03.255 +0100
24.6,963,53.0,14.4,0.0,47,20.2,1,2026-06-19 16:40:03.506 +0100
24.3,964,54.0,14.4,0.0,45,20.2,1,2026-06-19 17:00:04.878 +0100
24.1,965,55.0,14.5,0.0,52,20.2,2,2026-06-19 17:20:04.192 +0100
24.0,966,55.0,14.4,0.0,63,20.2,2,2026-06-19 17:40:03.408 +0100
24.2,967,55.0,14.6,0.0,70,17.6,2,2026-06-19 18:00:04.877 +0100
23.9,968,56.0,14.6,0.0,72,18.0,2,2026-06-19 18:20:04.195 +0100
23.6,969,57.0,14.6,0.0,88,18.7,3,2026-06-19 18:40:03.412 +0100
23.0,970,61.0,15.1,0.0,87,18.7,3,2026-06-19 19:00:05.187 +0100
22.7,971,63.0,15.3,0.0,88,18.0,3,2026-06-19 19:20:03.379 +0100
22.2,972,65.0,15.3,0.0,93,17.6,3,2026-06-19 19:40:03.619 +0100
21.6,973,69.0,15.7,0.0,100,15.8,3,2026-06-19 20:00:04.884 +0100
21.3,974,70.0,15.6,0.0,100,15.1,3,2026-06-19 20:20:04.099 +0100
21.1,975,70.0,15.4,0.0,100,14.0,3,2026-06-19 20:40:03.314 +0100
20.5,976,71.0,15.1,0.0,100,18.7,3,2026-06-19 21:00:04.887 +0100
20.2,977,72.0,15.0,0.0,100,18.0,3,2026-06-19 21:20:04.206 +0100
20.0,978,72.0,14.8,0.0,100,17.3,3,2026-06-19 21:40:03.423 +0100
19.7,979,73.0,14.7,0.0,100,16.6,3,2026-06-19 22:00:04.790 +0100
19.5,980,73.0,14.6,0.0,100,16.2,3,2026-06-19 22:20:04.210 +0100
19.6,981,72.0,14.5,0.0,100,16.6,3,2026-06-19 22:40:03.426 +0100
19.3,982,74.0,14.6,0.0,100,16.6,3,2026-06-19 23:00:04.720 +0100
19.2,983,75.0,14.7,0.0,100,16.6,3,2026-06-19 23:20:04.112 +0100
19.0,984,77.0,14.9,0.1,100,16.2,51,2026-06-19 23:40:03.327 +0100
18.6,985,80.0,15.1,0.1,100,15.8,51,2026-06-20 00:00:04.592 +0100
18.4,986,81.0,15.1,0.1,100,15.5,51,2026-06-20 00:20:04.012 +0100
18.5,987,81.0,15.2,0.0,100,15.5,3,2026-06-20 00:40:03.126 +0100
18.2,988,83.0,15.3,0.0,100,15.1,3,2026-06-20 01:00:04.288 +0100
18.1,989,84.0,15.3,0.0,100,14.4,3,2026-06-20 01:20:03.402 +0100
18.2,990,84.0,15.4,0.0,100,13.0,3,2026-06-20 01:40:03.436 +0100
18.1,991,85.0,15.6,0.0,100,11.9,3,2026-06-20 02:00:04.495 +0100
18.0,992,86.0,15.7,0.1,100,11.9,51,2026-06-20 02:20:03.608 +0100
17.9,993,88.0,15.9,0.1,100,11.9,51,2026-06-20 02:40:03.732 +0100
17.6,994,89.0,15.8,0.1,100,12.2,51,2026-06-20 03:00:04.909 +0100
17.6,995,86.0,15.2,0.4,100,12.2,61,2026-06-20 03:20:04.125 +0100
17.7,996,87.0,15.5,0.1,100,13.7,51,2026-06-20 03:40:03.239 +0100
17.4,997,90.0,15.8,0.1,100,13.0,51,2026-06-20 04:00:06.244 +0100
17.2,998,91.0,15.7,0.2,100,12.6,53,2026-06-20 04:20:03.309 +0100
17.2,999,88.0,15.2,0.0,100,15.1,3,2026-06-20 04:40:03.447 +0100
17.0,1000,89.0,15.2,0.0,100,14.0,3,2026-06-20 05:00:05.423 +0100
16.9,1001,90.0,15.3,0.1,100,13.0,51,2026-06-20 05:20:03.707 +0100
16.8,1002,92.0,15.5,0.0,100,11.9,3,2026-06-20 05:40:03.938 +0100
16.8,1003,92.0,15.5,0.0,100,9.7,3,2026-06-20 06:00:05.912 +0100
16.8,1004,92.0,15.5,0.0,100,9.4,3,2026-06-20 06:20:04.138 +0100
16.7,1005,94.0,15.8,0.0,100,9.7,3,2026-06-20 06:40:03.266 +0100
16.8,1006,93.0,15.7,0.0,100,10.1,3,2026-06-20 07:00:05.719 +0100
16.8,1007,93.0,15.7,0.0,100,10.4,3,2026-06-20 07:20:04.153 +0100
16.9,1008,92.0,15.6,0.0,100,10.1,3,2026-06-20 07:40:03.354 +0100
16.9,1009,90.0,15.3,0.0,100,10.8,3,2026-06-20 08:00:05.641 +0100
16.9,1010,89.0,15.1,0.0,100,10.8,3,2026-06-20 08:20:03.832 +0100
17.0,1011,87.0,14.8,0.0,100,10.8,3,2026-06-20 08:40:04.062 +0100
17.4,1012,85.0,14.9,0.0,100,11.9,3,2026-06-20 09:00:05.015 +0100
17.6,1013,83.0,14.7,0.0,100,11.9,3,2026-06-20 09:20:03.202 +0100
17.9,1014,80.0,14.4,0.0,100,11.9,3,2026-06-20 09:40:03.461 +0100
18.2,1015,77.0,14.1,0.0,100,11.9,3,2026-06-20 10:00:05.147 +0100
18.2,1016,76.0,13.9,0.0,100,11.9,3,2026-06-20 10:20:03.231 +0100
18.4,1017,74.0,13.7,0.0,100,12.2,3,2026-06-20 10:40:03.368 +0100
18.6,1018,73.0,13.7,0.0,100,11.2,3,2026-06-20 11:00:05.041 +0100
18.8,1019,72.0,13.7,0.0,100,10.8,3,2026-06-20 11:20:03.335 +0100
